collision_severity,road_type,speed_limit,urban_or_rural_area,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,number_of_vehicles,number_of_casualties,vehicle_type_mode,any_skidding,avg_vehicle_age,time_sin,time_cos,day_sin,day_cos,speed_x_area
3,7,60,2,0,4,1,1,1,0,2,1,9,0,14.0,-0.04361938736533627,-0.9990482215818578,0.43388373911755823,-0.900968867902419,120
3,6,30,1,0,-1,1,1,1,0,1,2,9,2,17.0,-0.3624380382837015,-0.9320078692827986,0.9749279121818236,-0.22252093395631434,30
2,9,20,1,0,-1,1,9,9,0,1,1,4,9,7.0,0.48098876891938763,-0.8767267557075077,-0.7818314824680299,0.6234898018587334,20
3,6,30,1,18,4,1,8,2,0,1,1,9,0,23.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,30
3,1,20,1,0,4,4,1,1,0,2,1,3,9,7.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20
3,6,20,1,-1,9,1,1,1,0,2,1,3,9,8.0,-0.9961946980917455,0.08715574274765789,-0.433883739117558,-0.9009688679024191,20
3,6,20,1,16,4,4,1,1,0,2,1,3,0,9.5,-0.984807753012208,-0.17364817766693033,-0.7818314824680299,0.6234898018587334,20
2,6,30,1,13,4,4,9,1,0,2,1,9,0,7.0,-0.08280820751220387,0.9965655024977614,-0.433883739117558,-0.9009688679024191,30
2,6,30,1,0,4,4,1,1,0,2,1,1,0,3.5,-0.9997620270799091,-0.021814885034560836,0.43388373911755823,-0.900968867902419,30
3,2,20,1,16,2,1,1,1,0,2,1,3,9,3.0,-0.7071067811865475,-0.7071067811865477,-0.9749279121818236,-0.2225209339563146,20
3,1,20,1,0,4,4,1,4,0,2,1,1,0,0.0,-0.9063077870366498,0.4226182617406996,-0.7818314824680299,0.6234898018587334,20
3,2,20,1,13,4,1,1,1,0,2,1,3,9,6.5,-0.7933533402912349,-0.6087614290087209,-0.7818314824680299,0.6234898018587334,20
3,6,20,1,13,4,1,1,1,0,2,1,4,9,0.5,-0.23344536385590572,-0.9723699203976766,0.43388373911755823,-0.900968867902419,20
3,6,20,1,0,-1,1,1,1,0,3,2,9,0,6.0,-0.9469301294951057,0.3214394653031615,0.9749279121818236,-0.22252093395631434,20
2,6,20,1,13,4,1,1,1,0,1,1,11,0,12.0,-0.8064446042674827,-0.5913096483635822,0.43388373911755823,-0.900968867902419,20
3,3,20,1,13,4,4,1,1,0,2,1,9,0,12.0,-0.9914448613738104,-0.13052619222005163,0.43388373911755823,-0.900968867902419,20
3,3,40,1,0,-1,1,1,1,0,1,1,21,1,6.0,-0.8849876374630419,0.4656145203251113,-0.433883739117558,-0.9009688679024191,40
3,2,20,1,17,2,1,1,1,0,2,1,3,9,4.5,-0.9807852804032304,0.1950903220161283,-0.7818314824680299,0.6234898018587334,20
2,6,30,1,0,-1,1,1,1,0,2,1,3,0,10.5,-0.4617486132350337,-0.8870108331782218,-0.7818314824680299,0.6234898018587334,30
3,1,30,1,0,4,4,1,1,0,1,2,9,5,10.0,0.6593458151000688,0.7518398074789774,0.7818314824680298,0.6234898018587336,30
3,6,20,1,16,4,4,1,1,0,1,1,9,0,19.0,-0.8362861558477594,0.5482932295199139,-2.4492935982947064e-16,1.0,20
3,6,20,1,19,4,1,1,1,0,2,1,8,0,6.5,-0.7313537016191701,-0.6819983600624989,-0.9749279121818236,-0.2225209339563146,20
3,6,20,1,18,4,1,4,2,0,2,1,1,5,5.5,-0.2881962681340892,-0.9575713608048144,-0.9749279121818236,-0.2225209339563146,20
3,3,20,1,13,2,1,1,1,13,2,1,1,9,7.0,0.06540312923014312,-0.9978589232386035,-0.7818314824680299,0.6234898018587334,20
3,6,30,1,13,4,4,1,1,0,2,1,4,0,5.5,-0.33791671800332707,0.9411760152563706,-2.4492935982947064e-16,1.0,30
3,6,30,1,16,4,1,1,1,0,1,1,19,0,16.0,0.008726535498374403,-0.9999619230641713,-2.4492935982947064e-16,1.0,30
3,6,50,1,0,-1,4,1,1,0,2,1,9,0,10.0,0.03489949670250097,0.9993908270190958,0.7818314824680298,0.6234898018587336,50
3,6,30,1,16,4,1,1,1,0,2,1,8,0,8.0,0.5555702330196022,-0.8314696123025453,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,17,2,4,8,2,16,2,1,9,0,9.0,-0.9848077530122081,0.17364817766692997,0.7818314824680298,0.6234898018587336,30
3,3,40,1,0,4,1,8,1,0,1,1,11,9,6.0,0.49621650367520803,-0.8681988144891424,0.43388373911755823,-0.900968867902419,40
3,6,20,1,0,-1,1,1,1,0,2,1,9,9,5.5,-0.9848077530122081,0.17364817766692997,-2.4492935982947064e-16,1.0,20
2,3,20,1,13,4,1,1,1,0,1,1,19,0,6.0,-0.4226182617406993,-0.90630778703665,0.43388373911755823,-0.900968867902419,20
2,6,30,1,0,-1,1,1,1,0,2,1,1,9,1.5,-0.9238795325112868,-0.3826834323650895,0.7818314824680298,0.6234898018587336,30
3,7,30,1,13,2,1,1,1,0,1,1,11,0,2.0,-0.5409744713679938,-0.8410390129643925,-0.433883739117558,-0.9009688679024191,30
2,6,20,1,0,-1,1,1,2,0,3,2,9,1,2.6666666666666665,-0.0348994967025009,-0.9993908270190958,0.43388373911755823,-0.900968867902419,20
2,1,30,1,0,4,1,8,1,0,2,1,1,9,5.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,30
2,6,30,1,0,-1,1,1,1,0,2,1,1,0,7.0,-0.9945218953682734,-0.10452846326765336,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,16,2,1,1,2,0,2,1,1,5,4.5,-0.9935718556765876,0.11320321376790658,-0.7818314824680299,0.6234898018587334,30
3,6,30,1,16,2,1,1,1,0,2,1,3,9,7.0,0.48098876891938763,-0.8767267557075077,0.7818314824680298,0.6234898018587336,30
3,3,30,1,16,2,1,1,1,0,1,1,1,0,7.0,-0.9713420698132614,0.23768589232617307,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,16,2,5,8,3,0,2,1,2,1,6.0,-0.9940563382223196,0.10886687485196471,-2.4492935982947064e-16,1.0,30
3,2,20,1,13,4,4,1,1,0,2,1,3,9,5.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,20
3,3,30,1,17,2,1,1,1,0,2,1,1,5,1.5,-0.9990482215818578,0.043619387365335764,0.7818314824680298,0.6234898018587336,30
3,1,20,1,0,4,1,1,1,0,1,1,3,9,8.0,0.3826834323650898,0.9238795325112867,0.9749279121818236,-0.22252093395631434,20
3,6,30,1,13,3,1,1,2,0,2,1,1,5,3.5,-0.5913096483635824,-0.8064446042674825,-0.433883739117558,-0.9009688679024191,30
2,2,20,1,0,-1,4,1,1,0,6,1,9,1,6.5,0.8746197071393957,0.4848096202463371,-0.9749279121818236,-0.2225209339563146,20
1,6,30,1,0,-1,4,1,1,0,1,1,9,0,15.0,0.3907311284892737,0.9205048534524404,0.7818314824680298,0.6234898018587336,30
2,3,20,1,0,-1,1,1,1,0,1,1,9,0,7.0,-0.608761429008721,0.7933533402912349,0.43388373911755823,-0.900968867902419,20
3,3,30,1,0,-1,1,1,1,0,1,2,4,0,4.0,-0.9396926207859085,0.34202014332566816,-0.7818314824680299,0.6234898018587334,30
3,2,20,1,0,-1,1,2,1,0,2,1,9,9,9.0,-0.47331966718484325,-0.8808907382053857,-0.433883739117558,-0.9009688679024191,20
3,6,30,1,13,4,1,1,1,0,2,2,9,0,12.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,30
2,6,30,1,0,-1,1,1,1,0,3,1,9,0,9.0,-0.30070579950427306,-0.9537169507482269,0.7818314824680298,0.6234898018587336,30
2,7,30,1,13,4,1,1,1,0,2,1,1,9,7.0,0.9930684569549263,-0.1175373974578378,0.9749279121818236,-0.22252093395631434,30
3,9,30,1,-1,9,1,8,1,0,2,1,1,9,7.0,0.8457278217039732,-0.5336145159156115,0.43388373911755823,-0.900968867902419,30
2,6,30,1,18,4,1,1,1,0,1,1,9,0,9.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,30
3,6,20,1,18,4,1,1,1,0,1,1,9,0,3.0,-0.6327053285625159,-0.7743926440821857,0.43388373911755823,-0.900968867902419,20
3,1,20,2,0,4,1,1,2,0,1,1,1,1,7.0,0.30070579950427334,-0.9537169507482268,-0.433883739117558,-0.9009688679024191,40
3,3,30,1,19,4,1,1,1,0,2,1,5,0,8.5,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,30
3,6,20,1,13,4,4,2,2,0,2,1,1,0,4.0,0.11320321376790672,0.9935718556765875,-0.433883739117558,-0.9009688679024191,20
3,6,20,1,13,4,4,1,1,0,2,1,9,9,9.5,0.4617486132350339,0.8870108331782217,-0.9749279121818236,-0.2225209339563146,20
2,6,20,1,13,2,4,1,1,0,2,1,3,0,7.5,0.13052619222005157,0.9914448613738104,0.9749279121818236,-0.22252093395631434,20
2,6,20,1,13,4,1,2,2,0,1,1,4,0,6.0,0.2630312144579752,-0.9647873238288129,0.43388373911755823,-0.900968867902419,20
2,2,20,1,16,4,4,2,2,0,2,1,1,0,7.0,-0.1001880616120765,0.9949685182509117,-0.433883739117558,-0.9009688679024191,20
3,6,20,1,16,4,1,1,1,0,1,1,9,9,7.0,0.36243803828370175,-0.9320078692827984,0.43388373911755823,-0.900968867902419,20
3,6,40,1,0,-1,1,1,2,0,2,1,9,0,12.0,-0.9537169507482267,-0.3007057995042738,-0.9749279121818236,-0.2225209339563146,40
3,3,30,1,16,2,1,1,4,0,2,1,4,1,2.5,-0.21643961393810293,-0.9762960071199334,-0.9749279121818236,-0.2225209339563146,30
3,6,20,1,0,-1,1,1,1,0,2,2,1,9,7.5,0.6427876096865395,-0.7660444431189779,-0.9749279121818236,-0.2225209339563146,20
3,3,30,1,16,2,1,1,1,13,1,1,90,0,7.0,0.30070579950427334,-0.9537169507482268,-0.433883739117558,-0.9009688679024191,30
2,6,20,1,0,-1,1,1,1,0,2,1,1,0,7.0,-0.7660444431189781,0.6427876096865393,-0.7818314824680299,0.6234898018587334,20
3,2,20,1,0,-1,1,8,1,0,2,1,3,9,6.0,0.4617486132350339,-0.8870108331782217,-0.433883739117558,-0.9009688679024191,20
3,6,20,1,0,-1,4,1,1,0,2,1,9,0,9.0,-0.9153114791194472,0.402746689858737,0.43388373911755823,-0.900968867902419,20
3,6,20,1,16,2,4,1,1,13,2,1,4,0,1.5,0.043619387365336,0.9990482215818578,-0.7818314824680299,0.6234898018587334,20
3,6,20,1,13,4,4,1,1,0,2,1,3,1,4.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,20
3,6,20,1,16,3,4,1,1,0,2,1,1,0,10.0,-0.7283709698824004,0.6851829903263591,-0.7818314824680299,0.6234898018587334,20
3,6,30,1,13,2,1,1,1,0,2,1,1,0,1.0,-0.6427876096865393,-0.766044443118978,-2.4492935982947064e-16,1.0,30
2,6,20,1,0,-1,1,1,1,0,2,2,9,5,7.5,-0.6087614290087207,-0.7933533402912352,0.43388373911755823,-0.900968867902419,20
3,6,20,1,13,4,1,2,2,0,2,1,1,0,-0.5,-0.9945218953682734,-0.10452846326765336,-0.7818314824680299,0.6234898018587334,20
3,6,30,1,16,2,1,1,1,0,2,1,1,9,1.5,-0.9848077530122081,0.17364817766692997,-0.433883739117558,-0.9009688679024191,30
2,6,20,1,13,2,4,1,1,0,2,1,1,5,12.0,-0.1001880616120765,0.9949685182509117,-0.9749279121818236,-0.2225209339563146,20
3,9,20,1,-1,9,1,1,1,0,1,1,1,9,7.0,-0.9914448613738104,0.13052619222005213,-2.4492935982947064e-16,1.0,20
3,2,30,1,13,4,1,1,1,0,1,1,8,0,8.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,30
3,6,20,1,16,2,1,1,1,0,1,1,11,0,9.0,0.6915130557822694,-0.7223639620597555,-0.433883739117558,-0.9009688679024191,20
2,3,20,1,13,2,1,1,1,0,1,1,8,0,2.0,0.3826834323650899,-0.9238795325112867,-0.9749279121818236,-0.2225209339563146,20
3,3,70,2,0,-1,1,1,1,0,3,1,21,0,1.6666666666666667,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434,140
2,6,40,2,13,4,1,1,1,0,3,2,9,0,9.333333333333334,-0.7372773368101239,-0.6755902076156604,-0.433883739117558,-0.9009688679024191,80
3,6,30,2,13,4,1,1,1,0,2,1,5,0,10.5,-0.5555702330196023,-0.8314696123025452,-2.4492935982947064e-16,1.0,60
2,1,60,2,0,4,1,1,1,0,1,1,5,5,17.0,0.3420201433256689,-0.9396926207859083,0.9749279121818236,-0.22252093395631434,120
3,6,30,1,0,-1,1,1,2,0,1,1,9,0,7.0,0.6427876096865395,-0.7660444431189779,-0.7818314824680299,0.6234898018587334,30
3,6,60,2,19,4,1,1,1,0,3,1,9,0,15.333333333333334,0.9723699203976767,-0.2334453638559051,-0.9749279121818236,-0.2225209339563146,120
2,6,60,2,0,-1,6,1,1,0,1,2,19,0,2.0,0.45009844103743496,0.892978943411137,0.7818314824680298,0.6234898018587336,120
2,6,60,2,0,-1,1,1,1,0,2,4,9,0,3.0,-0.9063077870366497,-0.42261826174069994,-0.433883739117558,-0.9009688679024191,120
3,6,30,1,13,2,1,2,2,0,2,1,9,0,4.0,0.3826834323650899,-0.9238795325112867,-0.433883739117558,-0.9009688679024191,30
2,3,20,1,17,2,1,1,1,0,2,1,1,0,0.0,-0.8870108331782215,-0.46174861323503436,0.9749279121818236,-0.22252093395631434,20
3,6,20,1,19,4,1,1,1,0,1,1,9,0,9.0,-0.9978589232386035,-0.06540312923014362,0.7818314824680298,0.6234898018587336,20
2,6,20,1,13,4,1,1,1,0,2,1,1,0,3.5,-0.5299192642332048,-0.8480480961564261,0.9749279121818236,-0.22252093395631434,20
2,6,60,2,0,-1,1,8,2,18,4,2,9,0,3.25,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,120
3,6,60,2,0,-1,1,1,1,0,2,1,9,0,4.5,0.3826834323650899,-0.9238795325112867,0.9749279121818236,-0.22252093395631434,120
3,6,30,1,16,2,1,2,2,0,2,2,9,0,2.5,-0.9396926207859085,0.34202014332566816,-0.7818314824680299,0.6234898018587334,30
2,6,30,1,0,-1,1,1,2,13,2,1,9,0,10.0,0.6593458151000686,-0.7518398074789776,-0.7818314824680299,0.6234898018587334,30
2,6,30,1,0,4,1,1,1,0,1,1,9,0,13.0,-0.9702957262759965,-0.24192189559966779,-2.4492935982947064e-16,1.0,30
2,6,60,2,0,-1,1,1,1,0,1,1,5,0,6.0,-0.07845909572784482,-0.996917333733128,0.7818314824680298,0.6234898018587336,120
3,6,30,1,13,4,4,1,1,0,1,1,9,0,3.0,-0.21643961393810288,0.9762960071199334,-0.7818314824680299,0.6234898018587334,30
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,10.0,-0.8968727415326883,-0.44228869021900136,-2.4492935982947064e-16,1.0,30
2,6,30,1,19,4,1,1,1,0,1,1,98,0,7.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,30
3,6,60,2,0,-1,1,1,2,0,5,2,9,0,11.8,0.7372773368101241,-0.6755902076156602,-0.9749279121818236,-0.2225209339563146,120
3,6,60,2,0,-1,1,1,1,0,2,1,9,1,7.0,-0.6087614290087207,-0.7933533402912352,0.7818314824680298,0.6234898018587336,120
3,6,30,1,0,-1,1,1,2,0,1,1,9,0,14.0,-0.23768589232617313,-0.9713420698132614,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,0,-1,4,1,1,0,1,1,9,0,16.0,-0.9807852804032303,-0.19509032201612866,-0.7818314824680299,0.6234898018587334,30
3,6,60,2,0,-1,4,1,2,0,1,1,9,0,7.0,-0.9988483864849507,-0.0479781285213447,-0.433883739117558,-0.9009688679024191,120
3,6,30,1,13,4,1,1,1,0,2,1,1,0,0.5,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,30
3,6,20,1,0,-1,1,1,1,0,2,1,8,0,4.5,0.5372996083468238,-0.8433914458128857,0.9749279121818236,-0.22252093395631434,20
2,6,30,1,13,4,4,1,1,0,2,1,5,0,13.5,-0.9411760152563707,0.3379167180033267,-2.4492935982947064e-16,1.0,30
3,3,70,1,0,4,4,1,1,0,2,3,19,0,11.5,-0.9659258262890682,0.25881904510252113,-0.433883739117558,-0.9009688679024191,70
2,6,30,1,0,-1,4,1,1,0,2,1,1,0,3.0,-0.9883615104677607,-0.15212338618991714,-2.4492935982947064e-16,1.0,30
3,3,70,1,0,-1,1,1,1,0,2,2,9,0,11.0,-0.7880107536067221,-0.6156614753256581,0.9749279121818236,-0.22252093395631434,70
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,7.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,30
3,3,40,2,0,2,4,1,2,0,1,1,9,1,7.0,0.8968727415326884,0.44228869021900125,-0.433883739117558,-0.9009688679024191,80
2,6,30,1,0,-1,1,1,1,0,1,1,9,0,15.0,0.04361938736533607,-0.9990482215818578,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,13,4,1,1,1,0,2,1,1,0,7.5,-0.4226182617406993,-0.90630778703665,-2.4492935982947064e-16,1.0,30
3,3,30,1,0,-1,4,1,1,0,2,1,1,0,5.5,-0.4146932426562401,0.9099612708765428,-0.9749279121818236,-0.2225209339563146,30
3,3,30,1,0,-1,1,1,1,0,2,1,9,0,0.5,-0.15212338618991642,-0.9883615104677608,0.9749279121818236,-0.22252093395631434,30
3,3,30,1,0,-1,1,1,1,0,2,1,9,0,1.0,0.700909264299851,-0.7132504491541815,-0.433883739117558,-0.9009688679024191,30
3,6,60,2,13,4,1,1,1,0,1,1,9,5,13.0,-0.13917310096006552,-0.9902680687415703,0.43388373911755823,-0.900968867902419,120
3,6,20,2,0,-1,1,1,1,0,1,1,9,0,7.0,0.9510565162951536,-0.30901699437494734,-2.4492935982947064e-16,1.0,40
3,6,30,2,0,-1,4,1,1,0,1,1,9,5,15.0,-0.10452846326765342,0.9945218953682733,0.43388373911755823,-0.900968867902419,60
2,6,30,1,0,-1,4,1,1,0,1,2,9,1,7.0,-0.46174861323503363,0.8870108331782218,-0.7818314824680299,0.6234898018587334,30
3,1,40,1,0,2,4,1,1,0,3,1,9,0,6.666666666666667,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,40
3,2,30,1,13,4,1,1,1,0,2,1,9,0,7.0,-0.9978589232386036,0.06540312923014237,-0.9749279121818236,-0.2225209339563146,30
3,6,40,1,0,4,1,1,1,0,2,2,9,0,8.5,-0.13052619222005132,-0.9914448613738105,0.7818314824680298,0.6234898018587336,40
3,6,30,1,0,2,1,1,1,0,2,1,3,0,9.0,-0.7253743710122876,-0.6883545756937539,0.7818314824680298,0.6234898018587336,30
3,6,30,1,0,-1,4,1,2,0,1,2,9,0,7.0,-0.8191520442889918,0.573576436351046,-0.9749279121818236,-0.2225209339563146,30
2,6,30,1,16,2,1,1,1,0,1,1,22,0,7.0,0.5555702330196022,-0.8314696123025453,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,19,4,4,1,2,0,2,1,9,0,9.0,-0.961261695938319,-0.2756373558169989,-0.433883739117558,-0.9009688679024191,30
3,3,40,2,0,-1,1,1,1,0,2,3,9,0,5.0,-0.8968727415326883,-0.44228869021900136,-2.4492935982947064e-16,1.0,80
3,6,60,2,0,-1,6,8,2,11,2,5,9,1,6.5,-0.4265687399014579,0.9044551454543682,0.9749279121818236,-0.22252093395631434,120
2,1,30,1,0,4,4,1,1,0,1,1,9,0,1.0,0.4617486132350339,0.8870108331782217,-0.9749279121818236,-0.2225209339563146,30
3,9,20,1,0,-1,7,1,1,0,1,1,9,0,7.0,-0.9238795325112866,0.38268343236509,0.43388373911755823,-0.900968867902419,20
3,6,20,1,13,4,1,1,1,0,1,1,9,0,12.0,0.4617486132350339,-0.8870108331782217,-2.4492935982947064e-16,1.0,20
1,3,70,2,0,-1,6,1,2,17,4,1,21,0,0.75,0.02617694830787315,0.9996573249755573,0.9749279121818236,-0.22252093395631434,140
3,6,30,1,13,4,1,8,2,0,2,1,4,0,9.5,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,30
2,6,60,2,0,-1,1,1,1,0,2,1,9,0,17.5,-0.9965655024977614,0.08280820751220433,0.43388373911755823,-0.900968867902419,120
3,6,30,1,13,4,1,1,1,0,2,1,3,0,11.0,0.7716245833877202,-0.6360782202777637,-0.7818314824680299,0.6234898018587334,30
3,6,30,1,13,4,1,1,1,0,2,1,1,0,4.5,-0.41865973753742813,-0.9081431738250813,0.43388373911755823,-0.900968867902419,30
3,6,20,2,13,4,1,1,1,0,2,1,1,0,5.0,0.8616291604415257,-0.5075383629607043,0.43388373911755823,-0.900968867902419,40
3,6,30,1,13,4,4,1,2,0,3,2,9,5,8.0,-0.9978589232386035,-0.06540312923014362,-2.4492935982947064e-16,1.0,30
3,6,30,1,13,4,4,1,2,0,5,1,9,1,8.6,0.32556815445715664,0.9455185755993168,-0.7818314824680299,0.6234898018587334,30
3,6,30,1,16,4,4,2,2,0,1,2,9,0,13.0,-0.9914448613738104,-0.13052619222005163,-0.433883739117558,-0.9009688679024191,30
3,9,30,1,13,-1,4,1,1,0,2,1,9,0,9.0,-0.9600498543859286,-0.27982901403099236,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,13,4,1,1,1,0,2,1,9,0,9.0,-0.4226182617406993,-0.90630778703665,0.7818314824680298,0.6234898018587336,30
2,6,30,1,0,-1,1,1,1,0,2,1,1,0,7.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,30
2,3,40,1,0,4,4,1,1,0,1,1,9,0,16.0,-0.08715574274765832,0.9961946980917455,0.9749279121818236,-0.22252093395631434,40
2,6,30,2,16,4,1,1,1,0,2,1,1,0,7.0,-0.6225146366376194,-0.782608156852414,0.7818314824680298,0.6234898018587336,60
2,6,40,2,0,-1,1,1,1,0,2,2,9,0,5.5,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,80
3,6,30,1,0,4,4,2,2,0,2,1,9,0,8.5,0.9953961983671789,-0.09584575252022395,0.9749279121818236,-0.22252093395631434,30
3,3,30,2,0,-1,1,1,1,0,2,1,9,0,6.0,-0.9772311064626789,-0.21217767215644648,-0.433883739117558,-0.9009688679024191,60
2,6,20,1,0,-1,1,1,2,0,1,1,3,0,3.0,0.9537169507482269,-0.30070579950427295,-2.4492935982947064e-16,1.0,20
3,6,30,1,18,4,1,1,2,0,2,1,3,0,2.0,0.21643961393810318,-0.9762960071199333,-2.4492935982947064e-16,1.0,30
1,6,20,1,0,-1,4,1,1,0,1,1,9,0,9.0,0.9832549075639546,-0.18223552549214753,0.9749279121818236,-0.22252093395631434,20
3,6,30,1,0,-1,4,1,1,0,3,2,9,0,13.333333333333334,-0.05233595624294437,0.9986295347545738,0.43388373911755823,-0.900968867902419,30
3,3,40,1,0,-1,4,1,1,0,2,1,3,0,10.5,0.9990482215818578,0.04361938736533623,-0.7818314824680299,0.6234898018587334,40
3,6,30,1,0,4,1,1,1,0,2,1,1,0,4.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,30
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,6.0,-0.887010833178222,0.46174861323503325,-0.433883739117558,-0.9009688679024191,30
3,3,70,2,0,-1,1,1,1,0,2,1,2,0,2.0,0.3420201433256689,-0.9396926207859083,0.7818314824680298,0.6234898018587336,140
2,6,60,2,19,4,6,5,2,0,2,1,9,0,9.0,-0.9396926207859082,-0.3420201433256694,0.9749279121818236,-0.22252093395631434,120
3,6,60,2,0,-1,1,2,2,0,2,1,9,1,11.5,-0.9896513868196702,-0.1434926219911794,-0.7818314824680299,0.6234898018587334,120
2,6,30,1,17,2,1,1,1,12,1,1,9,0,7.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,30
2,6,60,2,0,-1,7,7,1,13,2,1,3,0,8.0,-0.8968727415326884,0.442288690219001,0.9749279121818236,-0.22252093395631434,120
3,6,40,2,16,2,7,1,1,0,2,2,9,0,2.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,80
3,9,40,2,0,-1,1,9,1,0,1,1,9,0,7.0,-0.9807852804032303,-0.19509032201612866,-2.4492935982947064e-16,1.0,80
2,6,60,2,0,-1,6,1,2,0,1,1,9,5,24.0,0.3296906452627873,0.9440890203927842,0.7818314824680298,0.6234898018587336,120
3,1,30,2,0,4,1,4,1,0,2,1,3,0,14.0,-0.1478094111296106,-0.9890158633619168,-0.7818314824680299,0.6234898018587334,60
3,6,60,2,0,-1,6,1,1,0,4,2,9,5,12.0,-0.6560590289905074,0.7547095802227719,0.7818314824680298,0.6234898018587336,120
3,6,30,2,0,-1,4,1,1,0,1,1,3,2,0.0,-0.5187732581605222,0.8549118706729462,-0.7818314824680299,0.6234898018587334,60
2,3,70,2,0,-1,1,1,1,0,1,1,5,0,23.0,-0.964787323828813,-0.2630312144579744,-0.433883739117558,-0.9009688679024191,140
2,6,50,2,0,-1,1,1,2,0,2,1,1,1,3.0,0.7933533402912352,-0.6087614290087207,-0.433883739117558,-0.9009688679024191,100
3,6,60,2,0,-1,1,1,2,15,1,3,9,2,11.0,-0.7223639620597552,-0.6915130557822698,-0.433883739117558,-0.9009688679024191,120
2,6,30,2,0,-1,6,1,2,0,1,1,19,0,13.0,-0.9187912101488984,-0.39474385638426707,-0.7818314824680299,0.6234898018587334,60
3,1,30,2,0,4,1,1,1,0,2,1,1,0,7.0,-0.25881904510252035,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,60
3,6,30,1,19,4,1,1,2,0,2,1,1,0,7.0,0.8549118706729467,-0.5187732581605212,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,13,4,1,1,1,0,2,1,3,0,4.0,-0.9816271834476641,0.19080899537654425,-0.7818314824680299,0.6234898018587334,30
3,6,40,2,16,4,1,1,2,0,2,4,9,1,9.5,-0.18223552549214703,-0.9832549075639546,0.9749279121818236,-0.22252093395631434,80
3,6,60,2,16,4,1,2,2,0,3,2,9,0,12.333333333333334,-0.9713420698132613,-0.23768589232617343,0.43388373911755823,-0.900968867902419,120
3,6,60,2,18,4,6,1,1,0,2,1,9,0,14.0,-0.4733196671848432,0.8808907382053857,-0.7818314824680299,0.6234898018587334,120
1,6,60,2,0,-1,6,1,1,0,1,1,9,5,9.0,0.573576436351046,0.8191520442889918,-2.4492935982947064e-16,1.0,120
3,6,30,1,0,-1,1,1,1,0,2,1,1,0,4.0,0.7798844830928817,-0.6259234721840591,-0.433883739117558,-0.9009688679024191,30
3,6,30,2,13,4,1,2,2,0,1,1,9,5,6.0,-0.7163019434246541,-0.6977904598416802,0.7818314824680298,0.6234898018587336,60
3,6,30,1,18,4,5,1,1,0,2,1,3,0,12.0,-0.4344452574044177,0.9006982393225875,0.43388373911755823,-0.900968867902419,30
2,6,60,2,0,-1,1,8,1,0,2,4,9,0,28.0,-0.8410390129643924,-0.540974471367994,0.7818314824680298,0.6234898018587336,120
1,6,60,2,13,4,6,1,2,0,2,2,9,0,9.5,0.02617694830787315,0.9996573249755573,-0.433883739117558,-0.9009688679024191,120
2,6,30,2,13,4,1,2,2,0,1,1,9,0,5.0,0.7372773368101241,-0.6755902076156602,-0.9749279121818236,-0.2225209339563146,60
3,6,30,2,0,-1,1,2,2,0,1,1,9,0,17.0,-0.8314696123025448,-0.555570233019603,-0.7818314824680299,0.6234898018587334,60
