collision_severity,road_type,speed_limit,urban_or_rural_area,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,number_of_vehicles,number_of_casualties,vehicle_type_mode,any_skidding,avg_vehicle_age,time_sin,time_cos,day_sin,day_cos
2,6,50,2,13,4,1,1,1,0,2,1,1,0,-1.0,0.1175373974578379,-0.9930684569549264,0.7818314824680298,0.6234898018587336
2,6,40,2,0,-1,5,2,2,0,2,2,9,0,16.5,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191
3,6,50,2,0,-1,1,2,2,0,1,2,9,5,15.0,-0.5187732581605212,-0.8549118706729467,0.7818314824680298,0.6234898018587336
3,3,60,2,0,-1,1,1,1,0,1,1,5,0,11.0,-0.999533590836713,0.0305385132098223,0.4338837391175582,-0.900968867902419
3,6,30,1,0,-1,4,1,1,0,5,1,9,1,7.8,-0.608761429008721,0.7933533402912349,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,4,2,2,0,2,1,3,5,5.0,-0.608761429008721,0.7933533402912349,-0.433883739117558,-0.9009688679024191
3,6,30,1,0,4,1,1,2,0,3,1,9,0,1.6666666666666667,-0.9961946980917455,-0.0871557427476582,-0.9749279121818236,-0.2225209339563146
3,6,30,1,0,-1,4,1,1,0,1,1,9,0,14.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
3,6,60,2,0,-1,6,1,1,0,1,1,9,1,5.0,-0.7223639620597561,0.6915130557822688,0.7818314824680298,0.6234898018587336
3,6,40,2,0,-1,4,1,1,0,3,1,9,0,10.333333333333334,-0.9713420698132612,-0.2376858923261734,-0.9749279121818236,-0.2225209339563146
3,6,30,1,0,-1,1,1,1,0,2,1,9,5,7.5,0.0305385132098226,-0.9995335908367128,0.4338837391175582,-0.900968867902419
3,6,30,2,0,-1,1,1,1,0,2,1,3,0,-1.0,-0.9807852804032304,-0.1950903220161286,-0.9749279121818236,-0.2225209339563146
2,1,30,1,0,4,1,1,1,0,2,1,5,1,14.5,-0.4500984410374347,-0.8929789434111371,0.7818314824680298,0.6234898018587336
2,6,60,2,16,4,1,1,1,0,2,1,5,0,10.0,-0.0392598157590682,-0.9992290362407228,-0.9749279121818236,-0.2225209339563146
3,3,40,1,0,-1,4,2,2,0,2,1,9,0,11.0,-0.9807852804032304,-0.1950903220161286,0.4338837391175582,-0.900968867902419
3,3,30,1,13,4,1,4,1,0,2,1,9,0,2.0,-0.2164396139381029,-0.9762960071199334,-0.7818314824680299,0.6234898018587334
3,6,60,2,13,4,1,1,1,0,2,1,9,0,17.0,-0.2588190451025203,-0.9659258262890684,0.4338837391175582,-0.900968867902419
2,6,40,2,0,-1,1,1,1,16,2,1,1,0,-1.0,-0.9396926207859082,-0.3420201433256694,0.4338837391175582,-0.900968867902419
3,6,30,1,0,-1,1,1,1,0,4,1,9,0,10.75,0.1822355254921477,-0.9832549075639544,-2.4492935982947064e-16,1.0
3,6,30,1,13,4,1,1,2,0,3,2,1,0,3.333333333333333,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
3,3,70,2,0,-1,4,2,2,0,1,1,19,5,2.0,0.2419218955996677,0.9702957262759964,-2.4492935982947064e-16,1.0
3,3,70,2,0,-1,4,2,2,0,3,2,9,0,5.666666666666667,-0.984807753012208,-0.1736481776669303,0.7818314824680298,0.6234898018587336
3,6,30,1,13,4,4,1,2,0,1,2,9,0,15.0,-0.8191520442889918,0.573576436351046,0.4338837391175582,-0.900968867902419
3,6,30,1,0,-1,1,1,2,0,1,1,9,0,7.0,-0.7933533402912349,-0.6087614290087209,-0.7818314824680299,0.6234898018587334
3,6,40,2,13,4,4,1,1,0,2,1,9,0,2.0,-0.8191520442889918,0.573576436351046,0.9749279121818236,-0.2225209339563143
3,3,70,1,0,4,4,1,1,0,1,2,9,1,3.0,-0.9426414910921784,0.3338068592337709,-0.7818314824680299,0.6234898018587334
3,6,60,2,0,-1,6,1,1,0,1,2,9,0,12.0,0.043619387365336,0.9990482215818578,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,1,1,2,0,1,1,9,0,15.0,-0.0654031292301428,-0.9978589232386036,-2.4492935982947064e-16,1.0
2,6,60,2,0,-1,1,2,2,0,2,2,9,5,8.0,-0.8433914458128855,-0.5372996083468242,0.4338837391175582,-0.900968867902419
3,3,30,1,0,-1,1,1,2,0,2,1,1,0,0.5,0.043619387365336,-0.9990482215818578,-2.4492935982947064e-16,1.0
3,6,60,2,0,-1,6,5,2,0,1,1,9,1,12.0,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334
2,6,20,1,16,4,5,2,2,0,1,1,9,0,5.0,-0.9762960071199336,0.2164396139381024,-2.4492935982947064e-16,1.0
2,6,30,1,0,4,1,1,1,0,1,1,8,0,6.0,0.1736481776669302,-0.984807753012208,-0.9749279121818236,-0.2225209339563146
3,6,30,1,19,4,1,1,1,0,2,2,9,0,14.0,-0.6087614290087207,-0.7933533402912352,-0.7818314824680299,0.6234898018587334
3,6,30,1,16,2,4,1,2,0,1,1,9,0,5.0,-0.9411760152563708,0.3379167180033267,-0.433883739117558,-0.9009688679024191
3,6,30,1,19,4,1,1,2,0,1,1,11,0,4.0,0.5187732581605218,-0.8549118706729464,-0.433883739117558,-0.9009688679024191
2,6,20,2,13,4,1,1,1,0,2,1,1,5,3.5,-0.3379167180033267,-0.9411760152563708,-0.7818314824680299,0.6234898018587334
2,3,30,1,0,-1,4,1,1,0,2,1,9,0,8.0,-0.9914448613738104,0.1305261922200521,-0.433883739117558,-0.9009688679024191
2,6,30,1,19,2,4,1,1,0,3,1,9,0,7.333333333333333,-0.6427876096865396,0.7660444431189778,0.7818314824680298,0.6234898018587336
2,6,30,1,0,-1,1,1,1,0,1,1,19,0,3.0,-0.9537169507482268,-0.3007057995042738,0.4338837391175582,-0.900968867902419
3,3,50,2,0,-1,1,1,1,0,2,1,9,0,5.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
3,2,30,2,13,4,1,1,1,0,1,1,9,0,7.0,0.5555702330196022,-0.8314696123025453,-2.4492935982947064e-16,1.0
2,6,60,2,0,-1,6,1,1,0,1,1,9,0,5.0,0.2630312144579748,0.964787323828813,-0.433883739117558,-0.9009688679024191
3,6,40,2,13,4,1,1,1,0,2,1,3,0,7.5,-0.9908658973868822,-0.1348509302737227,-0.433883739117558,-0.9009688679024191
3,6,30,1,13,4,4,1,1,0,2,1,9,0,14.0,-0.8767267557075079,0.4809887689193873,-2.4492935982947064e-16,1.0
3,6,30,1,0,-1,1,2,2,0,2,3,9,0,-1.0,-0.7660444431189779,-0.6427876096865395,0.7818314824680298,0.6234898018587336
2,3,70,2,0,-1,1,1,1,0,2,1,9,1,10.5,0.2419218955996677,-0.9702957262759964,-0.433883739117558,-0.9009688679024191
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,12.0,-0.8746197071393959,-0.4848096202463368,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,1,4,1,0,2,1,9,0,14.5,-0.3296906452627871,-0.9440890203927844,-0.7818314824680299,0.6234898018587334
3,6,30,1,13,4,1,1,1,0,1,1,9,0,-1.0,-0.7313537016191701,-0.6819983600624989,-2.4492935982947064e-16,1.0
2,6,30,1,0,-1,1,1,1,0,3,3,9,0,6.666666666666667,-0.9762960071199334,-0.2164396139381028,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,4,1,1,0,4,2,9,0,15.0,-0.9426414910921784,0.3338068592337709,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,1,1,1,0,2,2,9,0,8.5,-0.6087614290087207,-0.7933533402912352,-2.4492935982947064e-16,1.0
2,6,40,2,13,4,1,1,1,0,2,2,5,0,6.0,0.5299192642332049,-0.848048096156426,0.7818314824680298,0.6234898018587336
3,6,60,2,16,4,1,1,1,0,2,2,9,0,8.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,6,60,2,13,4,1,1,2,0,2,3,9,1,2.5,-0.1088668748519647,-0.9940563382223196,-0.433883739117558,-0.9009688679024191
3,1,30,1,0,4,1,1,1,0,2,1,1,0,-1.0,-0.9537169507482268,-0.3007057995042738,0.4338837391175582,-0.900968867902419
3,6,60,2,13,4,1,1,1,0,4,2,9,0,6.5,-0.9537169507482268,-0.3007057995042738,0.9749279121818236,-0.2225209339563143
3,6,30,2,18,4,4,1,4,0,1,4,9,1,-1.0,-0.9659258262890682,0.2588190451025211,0.7818314824680298,0.6234898018587336
3,6,30,1,0,-1,1,1,1,0,2,1,1,1,3.0,-0.9978589232386036,-0.0654031292301436,-0.7818314824680299,0.6234898018587334
2,6,30,1,13,4,4,1,1,0,1,1,9,0,-1.0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143
2,6,30,1,0,4,1,1,1,0,2,1,9,0,6.0,-0.984807753012208,-0.1736481776669303,-0.9749279121818236,-0.2225209339563146
3,3,40,1,13,2,1,9,1,0,2,1,9,0,3.0,0.2079116908177593,-0.9781476007338056,0.7818314824680298,0.6234898018587336
3,6,30,1,0,-1,7,1,1,0,2,1,1,0,4.5,-0.6977904598416802,0.7163019434246541,-0.7818314824680299,0.6234898018587334
2,1,40,2,0,4,1,1,2,0,2,2,5,0,4.5,0.8829475928589271,-0.4694715627858905,-0.433883739117558,-0.9009688679024191
3,6,60,2,0,-1,1,2,2,0,1,1,9,1,16.0,0.3420201433256689,-0.9396926207859084,0.7818314824680298,0.6234898018587336
3,6,30,2,17,2,1,1,1,0,2,1,1,0,0.5,-0.5735764363510458,-0.819152044288992,-2.4492935982947064e-16,1.0
2,6,40,2,0,-1,1,1,1,0,2,1,1,1,-1.0,0.4617486132350339,-0.8870108331782217,-2.4492935982947064e-16,1.0
2,6,30,1,0,-1,1,1,1,0,2,1,1,0,2.5,-0.3826834323650892,-0.923879532511287,0.4338837391175582,-0.900968867902419
3,6,30,1,13,4,1,1,1,0,2,1,3,1,4.0,-0.981627183447664,-0.1908089953765454,0.9749279121818236,-0.2225209339563143
3,3,50,2,0,-1,4,1,2,0,2,1,9,1,13.0,-0.608761429008721,0.7933533402912349,0.9749279121818236,-0.2225209339563143
3,6,30,1,13,4,4,5,2,17,1,1,19,0,-1.0,-0.1865240360087356,0.9824503977255096,-0.9749279121818236,-0.2225209339563146
3,6,30,1,19,1,1,1,1,0,2,1,1,0,3.0,0.9753423205085128,-0.2206974350215011,0.4338837391175582,-0.900968867902419
3,6,40,1,0,-1,4,1,1,0,1,1,11,0,10.0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
2,6,60,2,0,-1,1,2,2,14,2,1,9,1,1.5,0.992004949679715,-0.1261989691358298,-0.433883739117558,-0.9009688679024191
2,6,30,1,0,-1,1,1,1,0,1,1,20,0,-1.0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419
3,3,30,1,0,-1,1,2,2,0,2,1,9,0,10.5,0.9510565162951536,-0.3090169943749473,0.4338837391175582,-0.900968867902419
3,1,40,2,0,4,4,1,1,0,2,2,9,0,7.5,0.0523359562429438,0.9986295347545738,-0.9749279121818236,-0.2225209339563146
3,9,20,1,13,4,1,1,1,0,2,1,1,0,-1.0,0.1305261922200515,-0.9914448613738104,0.9749279121818236,-0.2225209339563143
3,6,30,2,0,-1,1,2,2,0,2,1,9,0,11.0,0.0654031292301431,-0.9978589232386036,-2.4492935982947064e-16,1.0
3,6,20,1,16,4,1,4,1,0,2,1,1,0,3.0,0.8064446042674828,-0.5913096483635821,-0.7818314824680299,0.6234898018587334
3,6,30,1,13,4,1,1,1,0,2,1,1,0,-1.0,0.9469301294951056,-0.3214394653031616,-0.433883739117558,-0.9009688679024191
3,6,30,1,16,2,1,1,1,0,2,1,-1,0,7.5,-0.8968727415326884,0.442288690219001,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,1,1,1,0,2,1,1,0,-1.0,0.9469301294951056,-0.3214394653031616,0.4338837391175582,-0.900968867902419
3,1,30,1,0,4,4,1,1,0,2,1,9,0,-1.0,0.9762960071199334,0.2164396139381029,-0.7818314824680299,0.6234898018587334
3,1,30,2,0,4,4,1,1,0,2,1,1,0,1.0,-0.9990482215818578,0.0436193873653357,-0.433883739117558,-0.9009688679024191
3,3,70,2,0,-1,6,1,1,0,2,1,9,0,7.5,0.9949685182509116,-0.1001880616120759,-2.4492935982947064e-16,1.0
3,6,50,1,0,-1,1,1,2,0,4,1,9,0,9.75,0.043619387365336,-0.9990482215818578,0.7818314824680298,0.6234898018587336
3,9,30,1,16,4,1,1,1,0,2,2,9,0,-1.0,0.3296906452627873,-0.9440890203927842,-0.7818314824680299,0.6234898018587334
2,6,30,1,13,3,1,1,1,0,2,1,1,0,6.0,-0.9990482215818578,0.0436193873653357,0.9749279121818236,-0.2225209339563143
3,6,40,2,0,-1,1,1,1,0,2,1,9,1,9.5,-0.7372773368101239,-0.6755902076156604,0.7818314824680298,0.6234898018587336
3,6,30,1,0,-1,7,1,1,0,2,1,3,0,5.5,-0.6427876096865396,0.7660444431189778,0.9749279121818236,-0.2225209339563143
3,6,30,2,13,4,6,7,2,0,1,1,9,0,11.0,-0.0436193873653353,0.9990482215818578,-0.9749279121818236,-0.2225209339563146
3,1,30,1,0,4,1,2,2,0,2,2,9,0,15.0,0.838670567945424,-0.5446390350150271,0.9749279121818236,-0.2225209339563143
3,3,30,1,13,4,1,1,1,0,1,1,9,0,-1.0,0.5699967625963032,-0.8216469379421636,-0.7818314824680299,0.6234898018587334
2,6,30,1,16,2,1,1,2,0,1,1,9,0,8.0,0.7933533402912352,-0.6087614290087207,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,4,4,1,1,0,2,1,9,0,12.5,-0.9588197348681932,0.2840153447039223,0.4338837391175582,-0.900968867902419
3,6,30,1,13,4,1,1,1,0,2,1,9,0,13.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,6,30,1,13,4,4,1,1,0,2,1,9,0,8.5,-0.4067366430758001,0.913545457642601,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,4,1,1,0,1,1,9,5,24.0,-0.4694715627858908,0.882947592858927,-0.9749279121818236,-0.2225209339563146
3,6,30,1,19,4,1,1,1,0,2,1,9,0,0.0,-0.0654031292301428,-0.9978589232386036,-0.433883739117558,-0.9009688679024191
2,6,30,2,0,-1,1,1,1,0,3,1,9,0,10.0,0.3214394653031617,-0.9469301294951056,-0.433883739117558,-0.9009688679024191
3,1,30,2,0,4,1,1,1,0,2,1,9,0,12.5,-0.3665012267242969,-0.9304175679820248,0.7818314824680298,0.6234898018587336
3,6,40,1,0,-1,1,1,1,0,1,1,19,0,-1.0,0.8549118706729467,-0.5187732581605212,-0.433883739117558,-0.9009688679024191
3,3,70,1,0,-1,1,2,2,0,1,1,9,1,2.0,-0.3296906452627871,-0.9440890203927844,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,1,9,1,0,1,1,9,0,10.0,0.6755902076156604,-0.737277336810124,-0.7818314824680299,0.6234898018587334
1,6,30,1,0,4,1,1,1,0,1,1,5,1,-1.0,-0.6087614290087207,-0.7933533402912352,-2.4492935982947064e-16,1.0
3,1,30,1,0,4,1,1,1,0,1,1,3,1,4.0,-0.7632324697825289,-0.6461239796429639,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,-1,1,1,1,0,2,1,1,0,1.5,-0.3786486173524327,-0.9255405040175664,0.4338837391175582,-0.900968867902419
3,6,30,1,0,-1,6,1,2,0,1,1,9,0,-1.0,0.9659258262890684,-0.2588190451025208,-2.4492935982947064e-16,1.0
3,6,30,1,0,-1,1,1,1,0,1,1,9,0,8.0,-0.7632324697825289,-0.6461239796429639,-0.433883739117558,-0.9009688679024191
3,6,30,2,13,4,4,2,2,0,2,1,1,0,4.5,-0.9902680687415704,0.1391731009600654,0.9749279121818236,-0.2225209339563143
3,7,70,2,0,-1,7,1,1,0,3,1,9,0,5.666666666666667,0.9006982393225879,-0.434445257404417,0.4338837391175582,-0.900968867902419
3,6,30,1,13,4,7,1,4,0,1,1,3,1,0.0,-0.9537169507482268,-0.3007057995042738,-0.433883739117558,-0.9009688679024191
3,6,30,1,13,4,4,1,1,0,2,1,1,0,-1.0,-0.9063077870366498,0.4226182617406996,0.4338837391175582,-0.900968867902419
3,6,30,2,0,-1,1,1,1,0,2,1,9,0,6.0,0.8724960070727971,-0.488621241496955,0.4338837391175582,-0.900968867902419
3,6,30,2,0,-1,1,1,1,0,1,2,3,0,7.0,-0.9702957262759964,-0.2419218955996677,-0.7818314824680299,0.6234898018587334
3,3,30,1,19,2,1,1,1,0,1,1,9,0,8.0,-0.0958457525202241,-0.9953961983671789,-0.9749279121818236,-0.2225209339563146
2,6,30,1,13,4,4,1,1,0,2,1,3,0,-1.0,-0.9411760152563706,-0.337916718003327,-0.9749279121818236,-0.2225209339563146
2,6,60,2,0,-1,1,1,1,0,1,1,1,0,-1.0,-0.7040147244559685,-0.7101853756232853,0.7818314824680298,0.6234898018587336
3,1,30,1,0,4,1,1,1,0,2,1,1,0,2.5,0.6626200482157374,-0.7489557207890022,0.9749279121818236,-0.2225209339563143
2,6,50,2,0,-1,1,1,2,0,2,2,9,1,2.5,0.819152044288992,-0.5735764363510458,-2.4492935982947064e-16,1.0
2,6,30,1,0,-1,1,1,1,0,2,1,4,0,10.0,-0.9659258262890682,0.2588190451025211,0.4338837391175582,-0.900968867902419
3,6,60,2,0,-1,6,2,2,0,1,2,9,0,5.0,0.4617486132350339,0.8870108331782217,-0.433883739117558,-0.9009688679024191
3,6,40,2,0,-1,1,1,2,0,2,1,9,0,7.0,-0.9890158633619168,-0.1478094111296104,0.9749279121818236,-0.2225209339563143
3,6,40,2,0,-1,4,8,2,0,2,1,9,1,9.5,-0.9659258262890682,0.2588190451025211,-0.7818314824680299,0.6234898018587334
2,6,30,1,16,4,4,2,2,0,2,1,2,0,4.0,-0.9999904807207344,-0.0043633092847464,0.9749279121818236,-0.2225209339563143
3,6,30,2,13,4,1,1,1,0,2,1,9,0,4.0,0.6087614290087204,-0.7933533402912353,0.4338837391175582,-0.900968867902419
3,6,30,2,13,4,1,1,1,0,2,1,1,5,9.0,0.1088668748519645,-0.9940563382223196,-2.4492935982947064e-16,1.0
3,1,30,1,0,4,1,1,1,0,2,1,1,0,5.0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2,6,30,2,13,4,4,2,2,0,1,1,9,0,-1.0,-0.3826834323650895,0.9238795325112868,-2.4492935982947064e-16,1.0
2,6,30,1,13,4,1,1,1,0,2,1,1,0,-1.0,-0.9914448613738104,-0.1305261922200516,0.7818314824680298,0.6234898018587336
3,6,60,2,18,4,1,1,1,0,2,1,9,0,3.0,-0.9351352096860116,-0.3542910379977157,-0.9749279121818236,-0.2225209339563146
3,3,60,2,0,-1,6,1,1,0,2,1,9,0,11.5,-0.2798290140309932,0.9600498543859284,0.9749279121818236,-0.2225209339563143
3,6,30,1,18,4,1,1,1,0,2,1,9,0,-1.0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,8.5,-0.904455145454368,-0.4265687399014586,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,1,1,1,0,1,2,9,0,15.0,-0.8038568606172171,-0.5948227867513417,0.4338837391175582,-0.900968867902419
3,6,60,2,0,-1,5,2,2,0,2,1,9,0,2.5,-0.9961946980917455,0.0871557427476578,-0.7818314824680299,0.6234898018587334
3,6,30,1,13,4,4,2,2,0,2,2,9,0,8.5,-0.9288095528719243,-0.3705574375098359,0.9749279121818236,-0.2225209339563143
3,6,50,2,19,4,1,1,1,0,2,1,1,0,4.0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
3,6,60,2,13,4,1,8,1,0,2,2,9,0,4.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
3,6,60,2,0,-1,1,1,1,0,3,1,9,1,5.666666666666667,0.2376858923261729,-0.9713420698132614,-0.7818314824680299,0.6234898018587334
3,1,60,2,0,4,1,1,1,0,2,1,5,0,2.5,-0.2376858923261731,-0.9713420698132614,0.7818314824680298,0.6234898018587336
3,6,20,2,0,-1,1,1,1,0,2,1,9,0,12.0,-0.3624380382837015,-0.9320078692827986,0.7818314824680298,0.6234898018587336
3,6,30,1,13,4,1,1,1,0,2,1,9,0,6.5,-0.4656145203251117,0.8849876374630418,0.9749279121818236,-0.2225209339563143
2,6,30,1,0,-1,1,1,1,0,1,1,9,0,2.0,0.9807852804032304,-0.1950903220161279,-2.4492935982947064e-16,1.0
3,6,30,1,13,2,1,2,2,0,2,3,9,0,9.5,0.9997620270799092,-0.0218148850345612,0.9749279121818236,-0.2225209339563143
3,1,30,1,0,4,1,1,2,0,2,1,9,0,11.5,-0.8314696123025448,-0.555570233019603,-0.7818314824680299,0.6234898018587334
1,1,50,2,0,4,4,1,1,0,1,1,5,0,30.0,0.1607425656038261,0.986996366560232,-2.4492935982947064e-16,1.0
2,6,30,1,19,4,1,1,1,0,2,1,5,1,10.5,-0.0348994967025009,-0.9993908270190958,0.7818314824680298,0.6234898018587336
3,6,30,1,13,4,1,1,1,0,2,1,1,0,-1.0,-0.5913096483635824,-0.8064446042674825,-0.433883739117558,-0.9009688679024191
3,6,30,2,0,-1,6,1,1,0,2,1,9,0,9.5,-0.4694715627858908,0.882947592858927,-0.9749279121818236,-0.2225209339563146
1,3,60,2,0,-1,1,2,2,0,2,1,9,0,15.0,0.6427876096865395,-0.7660444431189779,0.9749279121818236,-0.2225209339563143
3,6,60,2,0,-1,6,1,1,0,1,1,9,5,5.0,0.2923717047227367,0.9563047559630354,0.7818314824680298,0.6234898018587336
2,6,60,2,0,-1,1,1,1,0,1,1,19,0,1.0,0.9537169507482268,-0.3007057995042729,0.4338837391175582,-0.900968867902419
3,6,40,1,13,2,1,1,1,0,2,1,1,0,-1.0,-0.7071067811865475,-0.7071067811865477,0.4338837391175582,-0.900968867902419
1,6,60,2,0,-1,1,1,1,0,2,1,3,0,26.5,-0.8141155183563196,0.5807029557109393,0.7818314824680298,0.6234898018587336
3,6,30,3,13,4,1,1,2,0,2,1,1,0,8.0,0.7798844830928817,-0.6259234721840591,-0.433883739117558,-0.9009688679024191
3,3,40,1,0,-1,1,1,1,0,2,2,9,0,11.5,-0.1088668748519647,-0.9940563382223196,0.7818314824680298,0.6234898018587336
3,6,60,2,0,-1,1,1,1,0,2,1,1,0,-1.0,0.1305261922200515,-0.9914448613738104,-2.4492935982947064e-16,1.0
3,6,30,1,0,-1,4,4,1,0,2,1,9,0,15.0,-0.9781476007338058,0.2079116908177585,-0.433883739117558,-0.9009688679024191
3,6,30,1,13,4,1,1,2,0,2,1,2,0,8.0,0.4226182617406995,-0.90630778703665,-0.433883739117558,-0.9009688679024191
3,6,20,1,13,4,1,1,1,0,1,1,9,0,15.0,0.3624380382837017,-0.9320078692827984,-0.7818314824680299,0.6234898018587334
3,3,70,2,0,-1,1,2,-1,-1,2,2,9,-1,5.5,-0.7604059656000306,-0.6494480483301841,-2.4492935982947064e-16,1.0
2,6,30,1,0,-1,4,1,1,0,1,1,11,0,10.0,-0.9930684569549264,-0.1175373974578376,-0.9749279121818236,-0.2225209339563146
3,9,20,1,0,-1,1,1,1,0,2,1,9,0,10.5,-0.3214394653031611,-0.9469301294951058,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,4,1,2,2,0,2,2,9,0,6.0,0.6755902076156604,-0.737277336810124,-0.433883739117558,-0.9009688679024191
3,6,30,1,13,4,4,1,1,0,2,1,9,0,8.0,-0.6626200482157378,0.7489557207890019,0.7818314824680298,0.6234898018587336
3,6,30,1,16,4,1,1,1,0,2,4,9,0,2.5,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,-1,1,1,2,0,1,1,9,0,5.0,-0.9978589232386036,0.0654031292301423,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,4.5,-0.3420201433256686,-0.9396926207859084,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,1,1,1,0,2,1,9,0,5.0,-0.7071067811865475,-0.7071067811865477,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,5.5,-0.9978589232386036,-0.0654031292301436,0.4338837391175582,-0.900968867902419
2,6,30,1,16,2,4,2,2,0,2,1,1,0,0.0,-0.9396926207859084,0.3420201433256681,-0.9749279121818236,-0.2225209339563146
3,6,20,1,0,4,1,2,2,0,1,2,9,0,7.0,-0.9238795325112866,0.38268343236509,0.9749279121818236,-0.2225209339563143
3,6,30,1,16,4,1,1,1,0,2,1,9,0,5.5,0.4422886902190013,-0.8968727415326883,-2.4492935982947064e-16,1.0
3,6,30,1,16,4,1,1,1,0,2,1,5,0,19.5,-0.1088668748519647,-0.9940563382223196,0.7818314824680298,0.6234898018587336
3,3,40,1,16,2,1,1,1,0,2,1,19,0,3.5,-0.0915016186634023,-0.9958049275746618,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,4,1,1,0,2,1,3,1,2.5,-0.9999904807207344,-0.0043633092847464,0.9749279121818236,-0.2225209339563143
3,6,30,1,13,4,1,1,1,0,2,1,1,0,-1.0,-0.9807852804032304,0.1950903220161283,-0.433883739117558,-0.9009688679024191
3,3,70,2,19,4,1,1,1,0,1,1,9,0,14.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
3,6,30,2,0,-1,1,1,1,0,2,1,9,0,9.0,-0.9153114791194472,-0.4027466898587373,-2.4492935982947064e-16,1.0
3,3,30,2,0,-1,1,1,1,0,2,1,1,5,-1.0,-0.7071067811865475,-0.7071067811865477,0.4338837391175582,-0.900968867902419
2,6,20,1,0,-1,7,1,1,0,1,1,9,0,14.0,-0.0741084901953993,0.9972501850994856,0.4338837391175582,-0.900968867902419
3,6,20,1,13,4,1,1,1,0,2,1,1,0,1.5,0.0218148850345607,-0.9997620270799092,-0.9749279121818236,-0.2225209339563146
3,6,20,1,0,-1,4,1,1,0,2,1,1,0,3.0,-0.9807852804032304,-0.1950903220161286,0.9749279121818236,-0.2225209339563143
3,6,30,1,13,2,1,9,1,0,2,1,9,0,2.0,-0.9238795325112868,-0.3826834323650895,-0.433883739117558,-0.9009688679024191
3,6,30,1,0,-1,1,1,1,0,1,2,9,0,9.0,-0.7518398074789773,-0.6593458151000691,-0.7818314824680299,0.6234898018587334
3,6,30,1,16,4,4,1,1,0,2,4,9,0,6.5,-0.0218148850345609,0.9997620270799092,-0.7818314824680299,0.6234898018587334
3,6,30,1,18,4,4,2,2,0,2,2,9,0,12.0,-0.9659258262890682,0.2588190451025211,0.7818314824680298,0.6234898018587336
3,3,20,1,19,2,1,1,1,0,1,1,9,0,-1.0,-0.9930684569549264,-0.1175373974578376,-0.7818314824680299,0.6234898018587334
3,6,30,1,13,2,1,1,1,0,2,1,9,0,9.0,0.0087265354983744,-0.9999619230641712,0.4338837391175582,-0.900968867902419
3,6,30,1,16,4,4,1,1,0,3,2,9,0,6.333333333333333,-0.9997620270799092,0.0218148850345613,-0.433883739117558,-0.9009688679024191
3,6,30,1,16,4,1,1,1,0,2,1,9,5,6.5,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.2225209339563143
3,6,30,1,13,4,1,1,1,0,1,1,9,0,3.0,-0.9862856015372314,0.1650476058606778,-2.4492935982947064e-16,1.0
3,2,30,1,0,-1,1,1,1,0,1,1,9,0,3.0,-0.953716950748227,0.3007057995042726,-0.7818314824680299,0.6234898018587334
